emp_no,first_name,last_name,from_date,title,salary
459342,Niclas,Vidal,1994-04-18,Senior Staff,68473
459343,Gita,Fordan,1986-08-10,Staff,62058
459347,Martijn,Baca,1991-10-10,Senior Staff,75505
459351,Zorica,Jeansoulin,1986-07-05,Senior Engineer,47739
459363,Adam,Walston,1996-02-04,Senior Engineer,40000
459365,Udo,Preusig,1992-07-03,Senior Engineer,40000
459390,Remzi,Usdin,1999-03-05,Senior Staff,60329
459397,Kersti,Simmen,1997-06-26,Senior Engineer,51976
459409,DeForest,Szilard,1989-03-20,Senior Engineer,57066
459416,Niclas,Joslin,2000-02-18,Senior Engineer,40000
459417,Goo,Skafidas,1993-07-24,Engineer,66098
459420,Shietung,Iisaku,1996-01-16,Senior Engineer,50546
459450,Kersti,Sullins,1996-05-23,Senior Engineer,63822
459456,Stepehn,Dahlbom,1998-07-21,Engineer,40000
459462,Dzung,Lortz,1992-02-09,Senior Engineer,49986
459463,Akeel,Denis,1987-03-27,Senior Staff,75583
459467,Arunas,Bahl,1991-04-22,Senior Staff,51935
459469,Roselyn,Meriste,1991-05-17,Senior Staff,40000
459470,Vishv,Heiserman,1997-04-04,Senior Staff,54384
459478,Danai,Vuskovic,1994-09-25,Senior Engineer,75753
459483,Shmuel,Docker,2002-05-21,Senior Staff,69722
459489,Pascal,Comellas,1998-02-09,Senior Engineer,66186
459497,Phillip,Facello,1990-06-10,Senior Engineer,68823
459507,Sanjit,Streng,1996-02-04,Senior Engineer,40000
459514,Weiye,Pettit,1998-03-18,Senior Engineer,54569
459520,Hercules,Poupard,1988-12-08,Senior Staff,49207
459531,Gian,Kawashimo,1996-09-05,Engineer,40594
459532,Bouchung,Cusworth,1985-02-12,Engineer,40000
459535,Chinya,Emmerich,1986-05-08,Senior Engineer,57325
459541,Seongbae,Hutton,1987-12-21,Staff,53322
459547,Pohua,Hardjono,1998-09-16,Senior Engineer,40000
459548,Mary,Meszaros,1986-12-26,Staff,48643
459551,Amalendu,Jervis,1996-09-27,Senior Staff,54867
459562,Lillian,Ferriere,1996-07-18,Senior Staff,43753
459572,Houman,Sewelson,1992-09-19,Senior Staff,56904
459596,Constantino,Bernardinello,1985-05-13,Senior Engineer,51639
459601,Baruch,Hoogerwoord,1992-05-09,Staff,81415
459609,Lenore,Peris,1993-03-29,Senior Staff,64007
459614,Eishiro,Bojadziev,1996-03-04,Engineer,62634
459617,Sangeeta,Pollacia,1987-10-12,Senior Staff,83712
459621,Kamran,Bottner,1990-09-03,Senior Engineer,40000
459623,Marjo,Camarinopoulos,1995-11-18,Senior Engineer,56917
459625,Stella,Lammel,1996-05-30,Senior Engineer,48007
459633,Bilhanan,Poupard,1991-06-02,Senior Engineer,59278
459635,Valeri,Gaughan,1988-05-21,Senior Staff,91884
459636,DAIDA,Bardell,1997-09-04,Senior Staff,45362
459639,Valery,Shumilov,2000-12-25,Senior Engineer,70357
459646,Uri,Rouquie,1998-05-26,Staff,82208
459650,Przemyslawa,Pepe,1991-10-06,Senior Staff,75474
459651,Jinpo,Maierhofer,1998-04-22,Senior Engineer,54940
459652,Huican,Emiris,1988-11-05,Staff,40000
459653,Magdalena,Monkewich,1999-03-30,Senior Engineer,55957
459662,Jasminko,Krybus,1995-12-06,Engineer,64428
459663,Yongdong,Hiyoshi,1985-07-10,Staff,83436
459671,Mark,Flowers,1993-02-07,Senior Engineer,40000
459673,Tiina,Qiwen,1998-07-30,Assistant Engineer,59420
459677,Vugranam,Pagter,1994-02-24,Engineer,45148
459679,Bikash,Budinsky,1995-05-17,Senior Engineer,64270
459691,Munenori,Brodal,1989-01-25,Technique Leader,40000
459692,Kyoichi,Flasterstein,1999-02-09,Staff,71777
459711,Fusako,Junot,1999-07-15,Staff,71752
459728,Radhia,Reinhard,1993-03-02,Technique Leader,48087
459730,Shuho,Erni,1996-10-29,Senior Engineer,40000
459747,Shigeichiro,Stille,1996-01-09,Senior Staff,62996
459750,Danai,Ernst,1992-07-23,Senior Staff,59702
459757,Duri,Chimia,1996-09-21,Engineer,48760
459767,Badri,Michaels,1998-10-21,Staff,40000
459777,Adib,Shigei,2001-04-22,Senior Engineer,45546
459783,Conrado,Olivero,1996-05-04,Staff,40000
459785,Piyush,Maquelin,1992-12-15,Senior Engineer,40000
459805,Kiyotoshi,Chandrasekhar,1993-12-08,Senior Staff,40000
459806,Serap,Garrabrants,2000-11-04,Senior Staff,55581
459811,Gopalakrishnan,Meszaros,1995-11-29,Senior Engineer,57579
459813,Fuqing,Giveon,1997-07-12,Senior Engineer,64066
459831,Xiaopeng,Hennings,1987-05-03,Technique Leader,46874
459854,Filipp,Kadhim,1992-07-06,Senior Engineer,40000
459857,Udi,Shimshoni,1985-06-12,Staff,45621
459867,Nechama,Theuretzbacher,2000-02-01,Engineer,43545
459871,Katsuo,Gulik,1989-03-31,Technique Leader,46826
459877,Shem,Demir,1999-03-01,Senior Staff,54590
459883,Richara,Businaro,1999-10-12,Senior Engineer,48430
459890,Angel,Gyorkos,1998-04-27,Senior Engineer,52589
459899,Mansur,Saoudi,1988-03-01,Technique Leader,45036
459903,Lucien,Peak,1999-10-22,Senior Engineer,44725
459904,Shahab,Couchot,1986-12-30,Senior Staff,54695
459911,Yongqiao,Hofman,1995-09-02,Staff,40000
459918,Yakkov,Quittner,2000-04-24,Senior Engineer,54789
459921,Chirstian,Quittner,1993-04-13,Senior Staff,92255
459930,Genevieve,Przulj,1990-01-18,Senior Engineer,54168
459934,Kenroku,Gronowski,1998-05-21,Senior Staff,44753
459937,Uma,Munch,1999-06-23,Senior Engineer,40000
459952,Mohammed,Cooman,1994-02-19,Senior Staff,40000
459953,Woody,Butterworth,1986-03-06,Senior Engineer,48634
459958,Brewster,Junot,1990-10-15,Staff,47655
459978,Sadegh,Swan,2000-07-07,Senior Staff,40000
459988,Fatemeh,Radivojevic,1992-01-04,Senior Engineer,40000
459989,Otilia,Kirkerud,1996-04-26,Senior Engineer,41824
459991,Nevin,Salinas,1998-10-16,Senior Engineer,46545
459993,Shaowei,Farrel,1994-10-26,Senior Engineer,50376
459998,Vidya,Birta,1986-08-02,Senior Engineer,40000
460000,Yifei,Cooman,1996-12-17,Senior Engineer,44075
460010,Marl,Masada,1993-02-22,Senior Engineer,46545
460014,Bernardo,Comte,1994-10-10,Senior Engineer,40000
460032,Kenroku,Cusworth,1992-09-25,Senior Engineer,54061
460033,Paris,Ariola,1994-05-22,Senior Staff,97537
460044,Houman,Litecky,1997-02-08,Senior Engineer,40000
460046,Domenick,Codenie,1985-05-03,Senior Engineer,54229
460048,Basem,Conti,1994-11-07,Technique Leader,40000
460053,Oscar,Kroon,2002-01-14,Senior Staff,40000
460059,Huei,Bahl,2001-10-17,Senior Engineer,61656
460088,Elvia,Kusakari,1999-05-05,Technique Leader,40000
460091,Toshimi,Iisaka,1992-09-28,Senior Staff,40000
460092,Premal,Picel,1999-11-21,Senior Engineer,46764
460105,Joydip,Plesums,1996-07-05,Engineer,40000
460108,Becky,Radhakrishnan,1985-02-23,Engineer,43599
460113,Djenana,Daescu,1994-01-16,Senior Engineer,68700
460114,Sailaja,Perna,1996-10-01,Senior Staff,46578
460121,Ravishankar,Jeong,1988-06-13,Senior Engineer,52418
460135,Hirochika,Kuzuoka,1990-10-16,Senior Staff,62117
460144,Gadiel,Azuma,1987-07-07,Senior Engineer,63661
460157,Sudhanshu,Parascandalo,1993-02-09,Senior Staff,67413
460174,Udo,Felcyn,1991-07-15,Senior Engineer,40000
460176,Herb,Thombley,1991-12-28,Staff,42937
460186,Zhanqiu,Papastamatiou,1985-11-21,Senior Staff,47416
460205,Masaru,Minakawa,1987-11-18,Senior Staff,57428
460216,Cullen,Warwick,1993-10-08,Senior Staff,40000
460229,Aimee,Avouris,1994-09-18,Senior Staff,74597
460238,Yucai,Akiyama,1996-05-17,Senior Staff,70957
460244,Danae,Menhardt,1999-01-09,Senior Engineer,42699
460256,Constantine,Meriste,1985-03-23,Senior Engineer,40000
460286,Shen,Litecky,1993-11-29,Senior Staff,40000
460296,Janalee,Kinley,1996-10-13,Staff,40000
460300,Berhard,Stemann,1999-05-31,Technique Leader,53741
460302,Valeri,Bakhtari,1999-01-25,Senior Staff,40000
460304,Van,Rosin,1995-03-07,Senior Engineer,40000
460307,Tsuneo,Carrera,1994-04-14,Senior Staff,83904
460309,Lihong,Reinhart,1987-11-15,Staff,40000
460317,Fayez,Crabtree,1988-12-15,Engineer,67794
460323,Tse,Erbe,1996-12-08,Senior Engineer,40000
460325,Manton,Ghelli,1999-12-25,Engineer,41918
460331,Sham,Bierman,1995-10-17,Senior Staff,88798
460335,Toney,Sethi,1994-10-22,Senior Staff,42874
460340,Arun,Shanbhogue,1998-04-21,Senior Engineer,44544
460346,Stafford,Dalphin,1994-11-08,Senior Staff,71428
460348,Utz,Alameldin,2001-05-06,Senior Engineer,56857
460351,Magy,Jiang,1992-07-17,Senior Engineer,51512
460355,Jeanna,Aloisi,1993-10-31,Senior Staff,75553
460359,Elgin,Lundstrom,1997-10-12,Senior Engineer,40000
460361,Roddy,Vieth,1997-06-09,Staff,74114
460362,Fox,Baez,1990-06-27,Senior Engineer,40000
460368,Sudhanshu,Baik,1990-03-09,Technique Leader,40000
460381,Atilio,Pietracaprina,1996-05-03,Senior Staff,50645
460394,Aluzio,Rusmann,1995-10-08,Staff,40000
460395,Salvador,Rosar,1998-08-03,Senior Staff,78663
460402,Holgard,Pehl,1997-10-21,Senior Staff,43033
460404,Lunjin,Clouatre,2000-04-08,Senior Staff,40000
460407,Sham,Gargeya,1995-07-14,Senior Staff,40910
460419,Manton,Ecklund,1996-03-25,Senior Staff,40000
460425,Inderjeet,Sidhu,1996-02-20,Senior Engineer,40000
460441,Hatim,Cesareni,1993-12-07,Engineer,62639
460453,Jaideep,Schneeberger,1991-09-16,Senior Staff,40000
460460,Roselyn,Rosen,1995-09-23,Senior Engineer,60157
460473,Gregory,Aingworth,1995-07-13,Staff,56580
460478,Masadi,Talmon,1987-12-03,Senior Engineer,40000
460487,Masamitsu,Delaune,1993-03-17,Senior Staff,40000
460491,Xiaopeng,Birge,1993-04-13,Senior Engineer,43312
460497,Shugo,Domenig,1993-12-10,Senior Staff,40000
460498,Jacopo,Ponthieu,1990-03-30,Senior Staff,58135
460501,Khaled,Choobineh,1987-08-16,Senior Engineer,47100
460511,Hyuncheol,Ponthieu,1992-06-21,Senior Engineer,49148
460522,Dinkar,Weedman,1998-10-26,Staff,40000
460531,Satyanarayana,Lagarias,1988-06-11,Senior Staff,76020
460545,Toney,Goldhammer,1999-12-17,Senior Staff,40000
460549,Boriana,Pillow,1997-09-06,Staff,67443
460557,Jeong,Simmen,1992-07-09,Senior Engineer,46692
460564,Marie,Percebois,1987-08-20,Senior Engineer,72714
460568,Zhiwei,Schiettecatte,1998-01-29,Engineer,40601
460576,Pascal,Arlazarov,1998-12-02,Senior Engineer,40000
460585,Geoffrey,Rissanen,1994-08-01,Senior Engineer,40000
460588,Chuanyi,DasSarma,1997-09-26,Engineer,40000
460593,Sreenivas,Brattka,1992-11-08,Senior Staff,62220
460613,Odysseas,Alpin,1996-12-22,Engineer,54265
460619,Huei,Weedon,1999-11-10,Staff,40000
460623,Aiman,Barreiro,1987-03-11,Engineer,40499
460643,Yechezkel,Schade,1989-12-11,Engineer,40000
460652,Joydip,Back,1992-07-05,Senior Engineer,54394
460655,Alenka,Azuma,1998-02-09,Senior Staff,77153
460660,Pranav,Azevdeo,1996-02-16,Senior Staff,79810
460665,Masali,Weisert,1988-03-16,Staff,40000
460673,Houman,Zallocco,1996-12-12,Engineer,77848
460693,Shuzo,Chenoweth,1999-09-13,Engineer,68705
460696,Jinya,Byoun,1996-08-11,Senior Engineer,54942
460716,Shridhar,Birjandi,1996-01-18,Senior Staff,50020
460723,Christfried,Pollock,1986-04-21,Senior Staff,96209
460739,Yinlin,Wossner,2000-11-22,Engineer,40995
460741,Pragnesh,Mitchem,1998-07-28,Technique Leader,59245
460747,Gladys,Tibblin,1991-09-18,Senior Staff,40000
460749,Uma,Taubenfeld,1991-03-27,Senior Staff,40000
460750,Tadahiko,Narahari,1999-06-05,Senior Engineer,40000
460755,Werner,McClurg,1997-12-05,Senior Staff,78717
460762,Cordelia,Lund,1987-09-26,Engineer,61879
460766,Jaewon,Encarnacion,1991-11-19,Senior Engineer,44791
460797,Randi,Vecchio,1994-09-15,Senior Staff,54523
460808,Sushant,Peek,1986-03-10,Technique Leader,45626
460811,Basem,Rettelbach,1997-10-19,Senior Staff,40000
460814,Sadegh,Birnbaum,1991-09-22,Senior Engineer,42418
460817,Ewing,Worfolk,1992-08-26,Senior Staff,61163
460825,Minghong,Molenaar,1987-02-17,Senior Engineer,40000
460851,Uzi,Anily,2002-04-28,Senior Staff,40000
460853,Guther,Stasinski,1995-02-18,Senior Staff,98931
460854,Minghong,Pelc,1999-12-20,Staff,53309
460859,Duke,Sadowsky,1998-03-13,Assistant Engineer,53052
460868,Ayonca,Gunderson,1999-12-12,Senior Engineer,47015
460871,Stein,Kilgore,1995-10-20,Staff,40000
460876,Vidar,Aingworth,1999-03-05,Senior Engineer,40000
460891,Emran,Zultner,1999-05-05,Staff,40000
460894,Hideyuki,Suppi,1986-05-15,Senior Engineer,43735
460897,Fei,Krohn,1998-01-22,Assistant Engineer,40000
460902,Nimmagadda,Aamodt,1997-08-15,Engineer,45509
460906,Danel,Besancenot,1993-09-20,Engineer,40000
460913,Kwangho,Baer,1986-12-28,Technique Leader,46805
460918,Noritoshi,McClure,1992-04-01,Senior Engineer,40000
460934,Utpal,Xiaoshan,1990-05-30,Senior Staff,76426
460938,Foong,Koblitz,1995-11-12,Engineer,47224
460951,Diederik,Worfolk,1996-03-20,Senior Staff,62640
460956,Gad,Vieri,1999-12-21,Engineer,77261
460972,Sadun,Ritcey,1994-10-17,Senior Staff,46526
460978,Tse,Coors,1985-04-15,Technique Leader,40000
460987,Visit,Smeets,1994-05-09,Senior Staff,67434
460995,Heather,Borovoy,1993-01-28,Technique Leader,40000
461000,Goncalo,Plesums,1996-11-11,Senior Engineer,40000
461002,Greger,Maksimenko,1993-12-25,Senior Staff,47113
461005,Vugranam,Zaccaria,1996-07-11,Staff,54122
461006,Stafford,Petereit,1991-05-23,Technique Leader,55861
461022,Munehiko,Krichel,1998-05-30,Senior Engineer,40000
461024,Abdulla,Stellhorn,1994-01-08,Senior Engineer,76714
461027,Raimond,Acton,1999-03-12,Senior Engineer,61256
461034,Divine,Bardell,1989-05-28,Staff,46135
461054,Slavian,Delgrange,1991-03-30,Senior Staff,40187
461058,Vitali,Basawa,1994-12-26,Senior Engineer,43863
461061,Van,Awdeh,1991-03-06,Senior Engineer,48067
461062,Ennio,Eterovic,1995-12-16,Senior Staff,40000
461066,Sanjeeva,Osgood,1987-07-29,Senior Staff,40000
461081,Fumiya,Sambasivam,1988-12-17,Engineer,40000
461082,Chikako,Kossowski,1994-02-12,Senior Staff,44074
461091,Faiza,Marciano,1999-08-07,Engineer,47232
461094,Sumant,Cardazo,1999-03-10,Staff,40521
461096,Alper,Zockler,2001-04-20,Senior Engineer,62211
461102,Zengping,Bhattacharjee,1996-08-02,Senior Staff,72104
461118,Itzchak,Kaiser,2000-03-19,Senior Engineer,61293
461123,Jongsuk,Maraist,1998-10-26,Senior Engineer,40000
461131,Sachar,Liedekerke,1994-12-29,Senior Engineer,59760
461140,Khun,Ramsay,1985-11-02,Technique Leader,73806
461144,Marla,Baar,1997-03-15,Staff,67437
461145,Filipp,Selenyi,1993-04-02,Senior Engineer,51896
461157,Fai,Kaiser,1992-01-14,Senior Engineer,40000
461158,Jenwei,Luef,1986-04-14,Senior Staff,55854
461170,Yuichiro,Kusakabe,1996-05-04,Senior Staff,51763
461178,Masasuke,Verhoeff,1997-01-03,Senior Staff,60489
461181,Barton,Lunt,1987-04-19,Staff,49876
461184,Jayson,Openshaw,1995-11-20,Senior Engineer,40000
461185,Kerryn,Mungall,1995-12-20,Senior Staff,40000
461210,Kish,Chleq,2001-03-05,Senior Staff,68778
461212,KayLiang,Bultermann,1996-06-28,Senior Engineer,58605
461219,Martina,Ushiama,1994-08-06,Technique Leader,49696
461225,Insup,Birrer,1990-06-28,Senior Staff,40667
461226,Ugo,Iisaku,1986-06-18,Senior Engineer,40000
461242,Sigeru,Uhrig,1985-11-06,Staff,62844
461264,Anwar,Conte,1996-09-13,Senior Staff,40000
461271,Constantijn,Erva,1995-06-16,Senior Staff,60398
461285,Yefim,Pintelas,1988-04-07,Senior Staff,64740
461291,Shigeichiro,Speek,1996-09-19,Senior Staff,81931
461295,Insup,Bierman,1985-10-04,Senior Staff,66714
461296,Phillip,Morton,1995-06-03,Senior Staff,40000
461303,Badri,Simmen,1994-06-30,Senior Engineer,40000
461309,Nahum,Zaumen,1998-08-27,Senior Engineer,57356
461313,Mohamadou,Khamsi,1985-02-16,Senior Engineer,43019
461317,Leni,Chartres,1987-07-28,Technique Leader,61944
461318,Fatemeh,Aamodt,1995-05-07,Senior Staff,54091
461319,Kenton,Rotem,1996-01-15,Engineer,43756
461325,Krassimir,Swab,1988-08-20,Engineer,52380
461328,Mohit,McAffer,1991-12-30,Senior Staff,97207
461347,Hisao,Chepyzhov,1995-07-22,Senior Staff,64044
461358,Bernice,Boguraev,1995-03-20,Senior Engineer,50528
461364,Vasilii,Huttel,1995-05-13,Senior Staff,69217
461373,Yonghoan,Collette,1999-06-21,Senior Engineer,41406
461378,Akemi,Schaft,1994-12-21,Senior Engineer,40000
461380,Jahangir,Yurek,1988-05-21,Engineer,40000
461399,Kasturi,Journel,1995-03-15,Senior Staff,40000
461400,Oddvar,Ouhyoung,1985-08-30,Engineer,40000
461410,Guoxiang,Brizzi,1986-01-31,Engineer,41987
461417,Jianhui,Cromarty,1990-03-01,Senior Staff,40000
461421,Reinhold,Baig,1995-12-13,Senior Engineer,64388
461422,Tesuro,Schach,1993-12-12,Senior Engineer,50188
461452,Oksana,Tiemann,1991-02-09,Senior Staff,40000
461472,Barry,Kawashimo,1992-05-08,Senior Staff,49203
461474,King,Hammerschmidt,1996-06-16,Senior Staff,44144
461480,Guttorm,Trystram,1992-12-29,Senior Engineer,42896
461485,Vivian,Angot,1987-04-23,Senior Engineer,40000
461488,Miomir,Przulj,1990-01-30,Engineer,50358
461531,Kenton,Speek,1996-08-11,Senior Staff,40000
461535,Apostol,Suwa,1996-05-17,Senior Staff,40000
461545,Mooi,Highland,1998-12-09,Engineer,40000
461550,Kagan,Angot,1986-03-15,Senior Engineer,47797
461556,Gina,Shokrollahi,1999-05-02,Senior Engineer,53599
461562,Shimshon,Ducloy,1999-02-15,Staff,67196
461566,Tamiya,Sessa,1992-04-01,Senior Engineer,40000
461573,Sachar,Zedlitz,1993-07-13,Senior Staff,40000
461582,Golgen,Mapelli,1996-08-27,Senior Staff,40000
461605,Tesuya,Garnham,1988-09-03,Senior Staff,67241
461608,Matk,Brendel,2002-02-03,Senior Engineer,51047
461615,Flemming,Borovoy,1985-03-30,Senior Staff,104903
461625,Margareta,Bael,1995-04-04,Senior Staff,69097
461628,Macha,Lanphier,1985-12-09,Engineer,51982
461638,Gad,Hettesheimer,1986-03-03,Technique Leader,43123
461640,Krassimir,Auyong,1996-10-26,Senior Engineer,62803
461654,Douadi,Kropp,1999-10-24,Senior Engineer,43364
461670,Arun,Fujisaki,1986-03-14,Staff,40000
461672,Adib,Cardazo,2000-09-04,Senior Engineer,40000
461688,Masami,Zwicker,1985-05-20,Engineer,40000
461691,Gadiel,Lichtman,1996-02-22,Staff,58000
461693,Fusako,Cappello,1999-09-07,Senior Engineer,52377
461694,Arup,Dratva,1986-01-16,Senior Staff,70282
461703,Toshimi,Raczkowsky,1988-11-04,Staff,98673
461704,Akhilish,Bultermann,1987-04-30,Senior Staff,85514
461711,Evgueni,Dulay,1995-04-17,Senior Engineer,66920
461718,Florina,Gruenwald,1995-07-07,Engineer,40000
461721,Dinah,Schiper,1993-01-28,Senior Staff,40000
461749,Kwok,Kinley,1994-09-12,Senior Engineer,48484
461751,Billie,Terlouw,1997-01-03,Engineer,40000
461757,Hailing,Isaac,1990-04-02,Senior Engineer,40000
461758,Niclas,Weiland,1998-05-12,Senior Engineer,61133
461762,Yechiam,Speer,1995-02-24,Staff,48503
461763,Arunachalam,Marsiglia,1992-03-04,Senior Engineer,54488
461768,Geoffry,Breugel,1994-08-20,Senior Engineer,40000
461769,Bodo,Birge,1997-06-07,Senior Engineer,66139
461776,Bernt,Improta,1996-09-02,Senior Staff,40000
461778,Chanjung,Vasanthakumar,1999-03-06,Senior Staff,73073
461789,Kousuke,Gide,2000-02-04,Senior Engineer,40000
461803,Charmane,Radwan,1986-01-14,Senior Staff,70990
461807,Shan,Rossi,1994-05-16,Senior Engineer,44331
461808,Malu,Radivojevic,2001-06-28,Senior Staff,56377
461812,Kristine,Kaiser,1990-02-28,Senior Staff,76418
461818,Serap,Rosen,1985-10-28,Senior Staff,50340
461820,Lansing,Prenel,1987-12-15,Senior Engineer,49366
461833,Shuho,Rosar,1994-10-26,Senior Engineer,40000
461835,Serenella,Pell,2000-04-18,Senior Staff,92654
461848,Randi,Lemarechal,2000-07-13,Senior Staff,60142
461860,Chaosheng,Syrotiuk,1996-05-06,Engineer,60410
461861,Aron,Marsiglia,1993-06-08,Senior Staff,88539
461866,Zhiwei,Narahari,1996-03-25,Senior Engineer,45030
461876,Golgen,Hebden,2000-06-28,Senior Engineer,46322
461877,Kousuke,Pepe,1986-01-21,Senior Engineer,56919
461882,Jamaludin,Schauser,1993-11-27,Senior Staff,63292
461885,Sreenivas,Gluchowski,1997-01-09,Senior Engineer,40000
461886,Vojin,Bashian,1989-05-25,Staff,70667
461889,Godehard,Mandelberg,1988-04-14,Technique Leader,73964
461891,Ranan,Stranks,1986-07-25,Technique Leader,58184
461898,Alassane,Narahari,1986-10-20,Engineer,40000
461903,Hironoby,Puppe,1988-01-10,Senior Engineer,40000
461907,Van,Negoita,1993-11-28,Senior Staff,59398
461909,Jagoda,Porotnikoff,1994-07-16,Senior Engineer,40000
461912,Ugo,Kowalchuk,1989-12-07,Senior Staff,64416
461915,Alejandro,Sambasivam,1995-12-10,Senior Staff,93843
461928,Gopalakrishnan,Wolniewicz,1993-09-08,Senior Engineer,40000
461936,Akeno,Nishimukai,1999-03-14,Senior Engineer,40000
461949,Duro,Laurillard,1991-08-23,Senior Staff,89159
461950,Hidefumi,Streng,1990-06-02,Senior Engineer,59691
461956,Hitomi,Zuberek,1994-03-25,Senior Engineer,75720
461957,Harjit,Biran,1991-05-29,Senior Staff,55068
461958,Mohit,Slobodova,1993-05-17,Senior Staff,72109
461960,Remko,Ramsay,2002-08-01,Senior Staff,45705
461962,Shugo,Raoux,1992-03-28,Senior Engineer,40000
461964,Ennio,Lund,1994-02-03,Senior Engineer,40000
461976,Berry,Papadias,1994-02-16,Senior Engineer,45364
461979,Fayez,Mandelberg,1999-02-06,Senior Engineer,55906
461990,Jacopo,Norsworthy,1997-06-07,Senior Staff,66172
461997,Fumitake,Hempstead,1996-01-25,Senior Staff,60753
462004,Ymte,Snyers,1991-09-22,Senior Staff,40000
462006,Bedir,Gyimothy,1987-12-31,Staff,63003
462016,Taiji,Danner,1998-02-09,Staff,70572
462017,Cheong,Cronau,1995-04-24,Senior Engineer,51885
462028,Rasiah,Angot,1992-02-08,Senior Engineer,40000
462034,Geoffry,Lund,1991-07-13,Senior Engineer,45207
462035,Mohammed,Egerstedt,1993-11-13,Senior Engineer,53355
462036,Bojan,Hasenauer,2000-04-10,Senior Staff,42828
462038,Gianluca,Angot,1996-10-02,Staff,51822
462044,Ziya,Salverda,1996-03-24,Senior Engineer,40000
462049,Sachar,Antonisse,1993-10-23,Senior Staff,60552
462051,Jayesh,Stemann,1986-01-05,Senior Staff,57636
462059,Naftaly,Zockler,1986-06-15,Technique Leader,60415
462062,Francoise,Einsfeld,1993-10-27,Senior Staff,105681
462070,Mahmut,Marsiglia,1998-04-18,Staff,40000
462073,Alassane,Plump,1995-10-08,Senior Staff,52949
462076,Katsuyuki,Guting,1994-02-04,Senior Engineer,55552
462080,Guther,Larfeldt,2001-10-23,Engineer,41569
462085,Marco,Gulla,1992-12-13,Senior Engineer,40000
462086,Fayez,Bressoud,1998-10-08,Senior Engineer,40000
462091,Patricia,Stemann,1994-09-29,Senior Engineer,40105
462097,Mircea,Keohane,1994-07-13,Senior Staff,61867
462109,Danil,Yeung,1990-04-12,Senior Staff,60727
